,COMMON NAME,STATE,Month,Year,Observations/Minute,OBSERVATION COUNT
2132,Wilson's Warbler,Louisiana,4,2003,0.03333333333333333,3.0
2133,Wilson's Warbler,Louisiana,9,2003,0.01710594315245478,2.0
2134,Wilson's Warbler,Louisiana,11,2003,0.007407407407407408,1.5
2135,Wilson's Warbler,Louisiana,12,2003,0.008606280699303956,1.3333333333333333
2136,Wilson's Warbler,North Carolina,9,2003,0.005555555555555556,1.0
2137,Wilson's Warbler,Virginia,5,2003,0.009953703703703702,1.3333333333333333
2138,Wilson's Warbler,Virginia,9,2003,0.006186868686868688,1.0
2139,Worm-eating Warbler,Alabama,3,2003,0.010317460317460319,1.5
2140,Worm-eating Warbler,Alabama,4,2003,0.009314813046430694,1.625
2141,Worm-eating Warbler,Alabama,5,2003,0.0763888888888889,1.0
2142,Worm-eating Warbler,Alabama,7,2003,0.007407407407407408,1.0
2143,Worm-eating Warbler,Alabama,8,2003,0.008333333333333333,1.0
2144,Worm-eating Warbler,Alabama,9,2003,0.009523809523809525,1.0
2145,Worm-eating Warbler,Alabama,10,2003,0.004761904761904762,1.0
2146,Worm-eating Warbler,Florida,1,2003,0.0125,1.0
2147,Worm-eating Warbler,Florida,3,2003,0.004166666666666667,1.0
2148,Worm-eating Warbler,Florida,4,2003,0.013595613358544395,2.425
2149,Worm-eating Warbler,Florida,5,2003,0.004166666666666667,1.0
2150,Worm-eating Warbler,Florida,8,2003,0.008333333333333333,1.0
2151,Worm-eating Warbler,Florida,9,2003,0.008560257182182758,1.859848484848485
2152,Worm-eating Warbler,Florida,10,2003,0.009046740296740297,1.8333333333333335
2153,Worm-eating Warbler,Georgia,4,2003,0.007037037037037037,1.3333333333333333
2154,Worm-eating Warbler,Georgia,5,2003,0.003703703703703704,1.0
2155,Worm-eating Warbler,Georgia,6,2003,0.013888888888888888,5.0
2156,Worm-eating Warbler,Georgia,8,2003,0.009523809523809525,2.0
2157,Worm-eating Warbler,Georgia,9,2003,0.006349206349206349,1.0
2158,Worm-eating Warbler,Louisiana,4,2003,0.012999452654625068,1.8
2159,Worm-eating Warbler,Louisiana,9,2003,0.009302325581395349,2.0
2160,Worm-eating Warbler,Mississippi,3,2003,0.016,2.0
2161,Worm-eating Warbler,Mississippi,4,2003,0.016555555555555556,2.1666666666666665
2162,Worm-eating Warbler,Mississippi,5,2003,0.008,1.0
2163,Worm-eating Warbler,North Carolina,4,2003,0.010165123456790125,1.25
2164,Worm-eating Warbler,North Carolina,5,2003,0.01767210798460799,1.6875
2165,Worm-eating Warbler,North Carolina,6,2003,0.018888888888888886,1.5
2166,Worm-eating Warbler,North Carolina,8,2003,0.020441595441595444,3.3333333333333335
2167,Worm-eating Warbler,North Carolina,9,2003,0.0015716374269005848,1.0
2168,Worm-eating Warbler,South Carolina,4,2003,0.002777777777777778,1.0
2169,Worm-eating Warbler,South Carolina,8,2003,0.004166666666666667,1.0
2170,Worm-eating Warbler,Virginia,4,2003,0.021111111111111112,1.0
2171,Worm-eating Warbler,Virginia,5,2003,0.011017706302794021,1.375
2172,Worm-eating Warbler,Virginia,6,2003,0.0030952380952380953,1.0
2173,Worm-eating Warbler,Virginia,7,2003,0.011842105263157895,2.5
2174,Worm-eating Warbler,Virginia,8,2003,0.016666666666666666,2.0
2175,Worm-eating Warbler,Virginia,9,2003,0.005755571588904922,1.2222222222222223
2176,Yellow Warbler,Alabama,4,2003,0.008179012345679013,1.3333333333333333
2177,Yellow Warbler,Alabama,5,2003,0.019626984126984125,2.4
2178,Yellow Warbler,Alabama,8,2003,0.0125,1.0
2179,Yellow Warbler,Alabama,9,2003,0.02711640211640212,2.3333333333333335
2180,Yellow Warbler,Alabama,10,2003,0.018749999999999996,2.0
2181,Yellow Warbler,Florida,4,2003,0.010704022988505747,1.0
2182,Yellow Warbler,Florida,7,2003,0.002765482713001343,2.0
2183,Yellow Warbler,Florida,8,2003,0.0643076777298591,21.875
2184,Yellow Warbler,Florida,9,2003,0.09805696228150407,14.86111111111111
2185,Yellow Warbler,Florida,10,2003,0.006771203615715811,3.75
2186,Yellow Warbler,Florida,12,2003,0.016666666666666666,1.0
2187,Yellow Warbler,Georgia,4,2003,0.004545454545454545,1.5
2188,Yellow Warbler,Georgia,5,2003,0.03333333333333333,2.0
2189,Yellow Warbler,Georgia,9,2003,0.006944444444444444,1.0
2190,Yellow Warbler,Georgia,10,2003,0.006060606060606061,1.0
2191,Yellow Warbler,Louisiana,4,2003,0.004166666666666667,1.0
2192,Yellow Warbler,Louisiana,5,2003,0.002777777777777778,1.0
2193,Yellow Warbler,Louisiana,8,2003,0.3424424698108908,4.090909090909091
2194,Yellow Warbler,Louisiana,9,2003,0.07267810916853325,17.94166666666667
2195,Yellow Warbler,Mississippi,4,2003,0.02777777777777778,2.3333333333333335
2196,Yellow Warbler,Mississippi,5,2003,0.029166666666666667,2.25
2197,Yellow Warbler,Mississippi,7,2003,0.028042328042328042,3.5
2198,Yellow Warbler,Mississippi,8,2003,0.05926187052042045,11.5
2199,Yellow Warbler,Mississippi,9,2003,0.17330962688105547,33.142857142857146
2200,Yellow Warbler,Mississippi,10,2003,0.01142857142857143,2.0
2201,Yellow Warbler,North Carolina,4,2003,0.034999999999999996,1.0
2202,Yellow Warbler,North Carolina,5,2003,0.01326388888888889,1.25
2203,Yellow Warbler,North Carolina,6,2003,0.0033333333333333335,1.0
2204,Yellow Warbler,North Carolina,7,2003,0.025,3.0
2205,Yellow Warbler,North Carolina,8,2003,0.021666666666666667,2.5
2206,Yellow Warbler,North Carolina,9,2003,0.005555555555555556,1.0
2207,Yellow Warbler,South Carolina,4,2003,0.00576792002529829,3.0
2208,Yellow Warbler,South Carolina,5,2003,0.003003003003003003,2.0
2209,Yellow Warbler,South Carolina,8,2003,0.04503060912151821,22.0
2210,Yellow Warbler,South Carolina,9,2003,0.025060510645589687,12.75
2211,Yellow Warbler,South Carolina,10,2003,0.011365440115440117,5.5
2212,Yellow Warbler,Virginia,4,2003,0.03722943722943723,2.0
2213,Yellow Warbler,Virginia,5,2003,0.016947093310729675,1.8181818181818181
2214,Yellow Warbler,Virginia,6,2003,0.02340277777777778,2.5625
2215,Yellow Warbler,Virginia,7,2003,0.008112373737373738,1.0
2216,Yellow Warbler,Virginia,8,2003,0.003703703703703704,1.0
2217,Yellow Warbler,Virginia,9,2003,0.014866051822573561,2.375
2218,Yellow-rumped Warbler,Alabama,1,2003,0.019373219373219373,2.0
2219,Yellow-rumped Warbler,Alabama,2,2003,0.03555555555555555,1.8
2220,Yellow-rumped Warbler,Alabama,3,2003,0.1788239538239538,13.090909090909092
2221,Yellow-rumped Warbler,Alabama,4,2003,0.015634920634920633,1.5625
2222,Yellow-rumped Warbler,Alabama,5,2003,0.016666666666666666,1.0
2223,Yellow-rumped Warbler,Alabama,10,2003,0.054060846560846566,3.1666666666666665
2224,Yellow-rumped Warbler,Alabama,11,2003,0.031043083900226757,2.7142857142857144
2225,Yellow-rumped Warbler,Alabama,12,2003,0.28165784832451496,23.11111111111111
2226,Yellow-rumped Warbler,Florida,1,2003,0.4238613227650366,78.40172413793105
2227,Yellow-rumped Warbler,Florida,2,2003,0.8435895758725056,493.4054487179488
2228,Yellow-rumped Warbler,Florida,3,2003,0.6294253926271465,406.84615384615375
2229,Yellow-rumped Warbler,Florida,4,2003,0.038755473453749315,5.857142857142857
2230,Yellow-rumped Warbler,Florida,5,2003,0.008333333333333333,1.0
2231,Yellow-rumped Warbler,Florida,9,2003,0.011111111111111112,2.0
2232,Yellow-rumped Warbler,Florida,10,2003,0.010174614445746823,2.3636363636363638
2233,Yellow-rumped Warbler,Florida,11,2003,0.06301027401678073,19.943478260869565
2234,Yellow-rumped Warbler,Florida,12,2003,0.16199427502756525,36.35448717948718
2235,Yellow-rumped Warbler,Georgia,1,2003,0.037193477818477816,6.666666666666667
2236,Yellow-rumped Warbler,Georgia,2,2003,0.04522016524854502,6.37037037037037
2237,Yellow-rumped Warbler,Georgia,3,2003,0.05412239101894274,7.166666666666666
2238,Yellow-rumped Warbler,Georgia,4,2003,0.049107497667546685,8.305555555555555
2239,Yellow-rumped Warbler,Georgia,5,2003,0.006193121693121693,1.4
2240,Yellow-rumped Warbler,Georgia,10,2003,0.04966841877880185,9.333333333333332
2241,Yellow-rumped Warbler,Georgia,11,2003,0.07021866674991675,11.925
2242,Yellow-rumped Warbler,Georgia,12,2003,0.17357730188000986,39.71212121212121
2243,Yellow-rumped Warbler,Louisiana,1,2003,0.20789701009019035,42.96354166666667
2244,Yellow-rumped Warbler,Louisiana,2,2003,0.1789754919288323,28.3
2245,Yellow-rumped Warbler,Louisiana,3,2003,0.24147903439791038,42.18181818181818
2246,Yellow-rumped Warbler,Louisiana,4,2003,0.026677331289400252,4.980769230769231
2247,Yellow-rumped Warbler,Louisiana,5,2003,0.008333333333333333,1.0
2248,Yellow-rumped Warbler,Louisiana,10,2003,0.01875,3.0
2249,Yellow-rumped Warbler,Louisiana,11,2003,0.06809515516412068,14.666666666666666
2250,Yellow-rumped Warbler,Louisiana,12,2003,0.19528552759444232,29.833333333333332
2251,Yellow-rumped Warbler,Mississippi,1,2003,0.16557239057239057,48.0
2252,Yellow-rumped Warbler,Mississippi,2,2003,0.27783950617283953,29.444444444444443
2253,Yellow-rumped Warbler,Mississippi,3,2003,0.11076312576312576,15.357142857142858
2254,Yellow-rumped Warbler,Mississippi,4,2003,0.029886446886446885,3.0
2255,Yellow-rumped Warbler,Mississippi,5,2003,0.009523809523809525,2.0
2256,Yellow-rumped Warbler,Mississippi,10,2003,0.014983164983164982,3.3333333333333335
2257,Yellow-rumped Warbler,Mississippi,11,2003,0.17807692307692308,18.1
2258,Yellow-rumped Warbler,Mississippi,12,2003,0.09561795347509634,34.142857142857146
2259,Yellow-rumped Warbler,North Carolina,1,2003,0.06226662226662227,4.346153846153846
2260,Yellow-rumped Warbler,North Carolina,2,2003,0.04195526695526696,2.6212121212121215
2261,Yellow-rumped Warbler,North Carolina,3,2003,0.05566666666666666,3.4
2262,Yellow-rumped Warbler,North Carolina,4,2003,0.05658682917611489,7.6309523809523805
2263,Yellow-rumped Warbler,North Carolina,5,2003,0.03456198175787728,4.3
2264,Yellow-rumped Warbler,North Carolina,9,2003,0.003703703703703704,1.0
2265,Yellow-rumped Warbler,North Carolina,10,2003,0.09975313404050144,22.0
2266,Yellow-rumped Warbler,North Carolina,11,2003,0.04475245653817082,5.857142857142857
2267,Yellow-rumped Warbler,North Carolina,12,2003,0.06175148264433978,15.357142857142858
2268,Yellow-rumped Warbler,South Carolina,1,2003,0.3447709373427765,127.55555555555556
2269,Yellow-rumped Warbler,South Carolina,2,2003,0.0840866938716401,20.5625
2270,Yellow-rumped Warbler,South Carolina,3,2003,0.05915505760641841,13.181818181818182
2271,Yellow-rumped Warbler,South Carolina,4,2003,0.025196489985362582,9.015151515151516
2272,Yellow-rumped Warbler,South Carolina,10,2003,0.08221511490168208,21.666666666666668
2273,Yellow-rumped Warbler,South Carolina,11,2003,0.18289147092874408,61.833333333333336
2274,Yellow-rumped Warbler,South Carolina,12,2003,0.9223044397463003,181.25
2275,Yellow-rumped Warbler,Virginia,1,2003,0.06137531912531911,6.2
2276,Yellow-rumped Warbler,Virginia,2,2003,0.15174668625620186,7.009803921568627
2277,Yellow-rumped Warbler,Virginia,3,2003,0.09244658286149636,4.992753623188405
2278,Yellow-rumped Warbler,Virginia,4,2003,0.15651759122472197,7.314814814814814
2279,Yellow-rumped Warbler,Virginia,5,2003,0.1076482345320249,13.214285714285714
2280,Yellow-rumped Warbler,Virginia,9,2003,0.025,12.0
2281,Yellow-rumped Warbler,Virginia,10,2003,0.13255606854445864,25.603174603174605
2282,Yellow-rumped Warbler,Virginia,11,2003,0.09192349277131887,9.555555555555555
2283,Yellow-rumped Warbler,Virginia,12,2003,0.03087184517170327,5.666666666666667
2284,Yellow-throated Warbler,Alabama,2,2003,0.016666666666666666,1.0
2285,Yellow-throated Warbler,Alabama,3,2003,0.03008784425451092,2.25
2286,Yellow-throated Warbler,Alabama,4,2003,0.00832070707070707,1.0
2287,Yellow-throated Warbler,Alabama,5,2003,0.13333333333333333,1.3333333333333333
2288,Yellow-throated Warbler,Alabama,6,2003,0.2986111111111111,1.0625
2289,Yellow-throated Warbler,Alabama,9,2003,0.012962962962962964,1.5
2290,Yellow-throated Warbler,Alabama,10,2003,0.0011111111111111111,1.0
2291,Yellow-throated Warbler,Alabama,11,2003,0.016666666666666666,1.0
2292,Yellow-throated Warbler,Florida,1,2003,0.009644184739422836,2.0740740740740744
2293,Yellow-throated Warbler,Florida,2,2003,0.005575396825396825,1.0
2294,Yellow-throated Warbler,Florida,3,2003,0.007209788668122,1.0833333333333333
2295,Yellow-throated Warbler,Florida,4,2003,0.005555555555555556,1.0
2296,Yellow-throated Warbler,Florida,5,2003,0.006666666666666667,2.0
2297,Yellow-throated Warbler,Florida,7,2003,0.022222222222222223,1.0
2298,Yellow-throated Warbler,Florida,8,2003,0.010881677327755758,2.3214285714285716
2299,Yellow-throated Warbler,Florida,9,2003,0.015118944144711691,3.2226190476190477
2300,Yellow-throated Warbler,Florida,10,2003,0.011622035009797796,2.2839506172839505
2301,Yellow-throated Warbler,Florida,11,2003,0.009643381478474117,1.1
2302,Yellow-throated Warbler,Florida,12,2003,0.013825231481481483,1.375
2303,Yellow-throated Warbler,Georgia,3,2003,0.0033333333333333335,1.0
2304,Yellow-throated Warbler,Georgia,4,2003,0.018435581303228362,4.5
2305,Yellow-throated Warbler,Georgia,5,2003,0.005555555555555556,1.0
2306,Yellow-throated Warbler,Georgia,6,2003,0.002777777777777778,1.0
2307,Yellow-throated Warbler,Georgia,7,2003,0.003703703703703704,1.0
2308,Yellow-throated Warbler,Georgia,9,2003,0.007407407407407408,2.0
2309,Yellow-throated Warbler,Georgia,10,2003,0.008968719452590422,2.3333333333333335
2310,Yellow-throated Warbler,Louisiana,3,2003,0.013333333333333334,2.0
2311,Yellow-throated Warbler,Louisiana,4,2003,0.00969200419631454,2.0833333333333335
2312,Yellow-throated Warbler,Louisiana,5,2003,0.008201058201058202,1.6666666666666667
2313,Yellow-throated Warbler,Louisiana,6,2003,0.0051587301587301595,1.0
2314,Yellow-throated Warbler,Louisiana,8,2003,0.011111111111111112,1.0
2315,Yellow-throated Warbler,Louisiana,9,2003,0.011111111111111112,1.0
2316,Yellow-throated Warbler,Louisiana,10,2003,0.002150537634408602,1.0
2317,Yellow-throated Warbler,Mississippi,4,2003,0.01798830409356725,3.0
2318,Yellow-throated Warbler,Mississippi,5,2003,0.016666666666666666,1.0
2319,Yellow-throated Warbler,Mississippi,8,2003,0.016666666666666666,1.0
2320,Yellow-throated Warbler,North Carolina,4,2003,0.01662992357436802,1.7777777777777777
2321,Yellow-throated Warbler,North Carolina,5,2003,0.010546523816939933,2.25
2322,Yellow-throated Warbler,North Carolina,6,2003,0.011813687223523288,1.3333333333333333
2323,Yellow-throated Warbler,North Carolina,8,2003,0.006730769230769231,1.0
2324,Yellow-throated Warbler,North Carolina,9,2003,0.00625,1.0
2325,Yellow-throated Warbler,North Carolina,10,2003,0.006666666666666667,1.0
2326,Yellow-throated Warbler,South Carolina,1,2003,0.008333333333333333,1.0
2327,Yellow-throated Warbler,South Carolina,2,2003,0.004761904761904762,1.0
2328,Yellow-throated Warbler,South Carolina,3,2003,0.01926591671911055,2.875
2329,Yellow-throated Warbler,South Carolina,4,2003,0.005208333333333333,1.0
2330,Yellow-throated Warbler,South Carolina,5,2003,0.05333333333333334,1.5
2331,Yellow-throated Warbler,South Carolina,6,2003,0.20370370370370372,1.3333333333333333
2332,Yellow-throated Warbler,South Carolina,9,2003,0.003703703703703704,1.0
2333,Yellow-throated Warbler,South Carolina,10,2003,0.0036363636363636364,2.0
2334,Yellow-throated Warbler,Virginia,3,2003,0.037037037037037035,1.5
2335,Yellow-throated Warbler,Virginia,4,2003,0.01262461709830131,1.7222222222222223
2336,Yellow-throated Warbler,Virginia,5,2003,0.04250561167227834,2.4444444444444446
2337,Yellow-throated Warbler,Virginia,6,2003,0.010990338164251209,1.125
2338,Yellow-throated Warbler,Virginia,8,2003,0.005555555555555556,1.0
2339,Yellow-throated Warbler,Virginia,9,2003,0.013744588744588745,2.75
2340,American Redstart,Alabama,4,2004,0.004548611111111112,1.0
2341,American Redstart,Alabama,5,2004,0.01273148148148148,1.25
2342,American Redstart,Alabama,6,2004,0.4242424242424242,1.2727272727272727
2343,American Redstart,Alabama,8,2004,0.008,2.0
2344,American Redstart,Alabama,9,2004,0.056111111111111105,5.012820512820512
2345,American Redstart,Alabama,10,2004,0.030165384615384615,5.75
2346,American Redstart,Florida,1,2004,0.006091269841269842,2.3333333333333335
2347,American Redstart,Florida,2,2004,0.006111111111111111,1.0
2348,American Redstart,Florida,4,2004,0.015378021877610693,2.6927083333333335
2349,American Redstart,Florida,5,2004,0.021430706013907924,4.138888888888889
2350,American Redstart,Florida,6,2004,0.0011904761904761906,1.0
2351,American Redstart,Florida,8,2004,0.011435372144661875,2.8833333333333333
2352,American Redstart,Florida,9,2004,0.017323463725503495,2.5
2353,American Redstart,Florida,10,2004,0.023661094459191165,4.096913580246913
2354,American Redstart,Florida,11,2004,0.03410885254294272,1.6875
2355,American Redstart,Florida,12,2004,0.008333333333333333,1.0
2356,American Redstart,Georgia,4,2004,0.004761904761904762,1.0
2357,American Redstart,Georgia,5,2004,0.01566666666666667,2.8
2358,American Redstart,Georgia,6,2004,0.005904558404558405,1.25
2359,American Redstart,Georgia,7,2004,0.006349206349206349,2.0
2360,American Redstart,Georgia,8,2004,0.0077501725327812285,2.25
2361,American Redstart,Georgia,9,2004,0.012381854256854256,1.7708333333333335
2362,American Redstart,Georgia,10,2004,0.012576819887233017,2.611111111111111
2363,American Redstart,Louisiana,5,2004,0.026984126984126985,4.333333333333333
2364,American Redstart,Louisiana,8,2004,0.01037037037037037,2.0
2365,American Redstart,Louisiana,9,2004,0.20371308674985147,1.1
2366,American Redstart,Louisiana,10,2004,0.015921281333046038,4.0
2367,American Redstart,Louisiana,11,2004,0.0046401515151515155,1.5
2368,American Redstart,Mississippi,4,2004,0.007385185185185185,1.0
2369,American Redstart,Mississippi,5,2004,0.024,3.0
2370,American Redstart,Mississippi,6,2004,0.016,2.0
2371,American Redstart,Mississippi,8,2004,0.003703703703703704,1.0
2372,American Redstart,Mississippi,9,2004,0.02142857142857143,3.0
2373,American Redstart,Mississippi,10,2004,0.030285714285714287,3.8
2374,American Redstart,Mississippi,11,2004,0.005555555555555556,1.0
2375,American Redstart,North Carolina,4,2004,0.02214956816059757,4.2
2376,American Redstart,North Carolina,5,2004,0.020643075943827825,6.19047619047619
2377,American Redstart,North Carolina,6,2004,0.004761904761904762,1.0
2378,American Redstart,North Carolina,7,2004,0.01818181818181818,1.0
2379,American Redstart,North Carolina,8,2004,0.013888888888888888,1.0
2380,American Redstart,North Carolina,9,2004,0.019599819094304388,4.5
2381,American Redstart,North Carolina,10,2004,0.008333333333333333,1.5
2382,American Redstart,South Carolina,4,2004,0.016666666666666666,4.0
2383,American Redstart,South Carolina,5,2004,0.011235955056179775,8.0
2384,American Redstart,South Carolina,6,2004,0.001388888888888889,1.0
2385,American Redstart,South Carolina,7,2004,0.005067567567567568,1.0
2386,American Redstart,South Carolina,8,2004,0.013360264032732386,5.75
2387,American Redstart,South Carolina,9,2004,0.00970633647593017,3.25
2388,American Redstart,South Carolina,10,2004,0.014414548301270083,7.0
2389,American Redstart,Virginia,4,2004,0.023333333333333334,3.0
2390,American Redstart,Virginia,5,2004,0.03225240808574142,2.8472222222222228
2391,American Redstart,Virginia,6,2004,0.08532282282282283,10.291666666666668
2392,American Redstart,Virginia,7,2004,0.005128205128205128,2.0
2393,American Redstart,Virginia,8,2004,0.006478232618583495,1.1666666666666667
2394,American Redstart,Virginia,9,2004,0.01271487739369684,1.7453703703703702
2395,American Redstart,Virginia,10,2004,0.04613095238095238,3.75
2396,Bay-breasted Warbler,Alabama,4,2004,0.008333333333333333,1.0
2397,Bay-breasted Warbler,Alabama,5,2004,0.02722222222222222,3.1666666666666665
2398,Bay-breasted Warbler,Alabama,10,2004,0.008333333333333333,1.0
2399,Bay-breasted Warbler,Florida,4,2004,0.008179012345679013,1.0
2400,Bay-breasted Warbler,Florida,5,2004,0.02465277777777778,1.5
2401,Bay-breasted Warbler,Florida,9,2004,0.008333333333333333,1.0
2402,Bay-breasted Warbler,Florida,10,2004,0.014306628375255826,1.3333333333333333
2403,Bay-breasted Warbler,Georgia,10,2004,0.010526315789473684,2.0
2404,Bay-breasted Warbler,Louisiana,4,2004,0.00975609756097561,2.0
2405,Bay-breasted Warbler,Louisiana,5,2004,0.022857142857142857,3.75
2406,Bay-breasted Warbler,North Carolina,5,2004,0.005555555555555556,1.0
2407,Bay-breasted Warbler,North Carolina,9,2004,0.04264705882352941,5.5
2408,Bay-breasted Warbler,South Carolina,10,2004,0.007849293563579277,5.0
2409,Bay-breasted Warbler,Virginia,5,2004,0.0033333333333333335,1.0
2410,Bay-breasted Warbler,Virginia,9,2004,0.0125,2.0
2411,Bay-breasted Warbler,Virginia,10,2004,0.016567460317460318,1.6666666666666667
2412,Black-and-white Warbler,Alabama,3,2004,0.016571699905033238,2.3333333333333335
2413,Black-and-white Warbler,Alabama,4,2004,0.017970177970177973,4.454545454545454
2414,Black-and-white Warbler,Alabama,5,2004,0.0811111111111111,1.5
2415,Black-and-white Warbler,Alabama,8,2004,0.028246913580246915,5.333333333333333
2416,Black-and-white Warbler,Alabama,9,2004,0.01067360277444311,1.2857142857142858
2417,Black-and-white Warbler,Alabama,10,2004,0.004353632478632479,1.0
2418,Black-and-white Warbler,Florida,1,2004,0.007875734015439896,1.7916666666666667
2419,Black-and-white Warbler,Florida,2,2004,0.00903101528101528,1.7692307692307692
2420,Black-and-white Warbler,Florida,3,2004,0.011517102267102267,1.6222222222222222
2421,Black-and-white Warbler,Florida,4,2004,0.013675920976543148,2.5833333333333335
2422,Black-and-white Warbler,Florida,5,2004,0.010816722921607978,1.75
2423,Black-and-white Warbler,Florida,7,2004,0.010676168506618334,1.0
2424,Black-and-white Warbler,Florida,8,2004,0.010322783420273434,2.456140350877193
2425,Black-and-white Warbler,Florida,9,2004,0.015571764926160527,2.506410256410256
2426,Black-and-white Warbler,Florida,10,2004,0.014984384258535495,2.250414078674948
2427,Black-and-white Warbler,Florida,11,2004,0.013843326624954827,1.2954545454545454
2428,Black-and-white Warbler,Florida,12,2004,0.041903211267222254,1.5526315789473684
2429,Black-and-white Warbler,Georgia,2,2004,0.005555555555555556,1.0
2430,Black-and-white Warbler,Georgia,3,2004,0.009188710868521594,1.5
2431,Black-and-white Warbler,Georgia,4,2004,0.01654333063770425,2.772727272727273
2432,Black-and-white Warbler,Georgia,5,2004,0.009243864079390398,1.621212121212121
2433,Black-and-white Warbler,Georgia,6,2004,0.011289474414474414,1.71875
2434,Black-and-white Warbler,Georgia,7,2004,0.008640186973520307,1.7777777777777777
2435,Black-and-white Warbler,Georgia,8,2004,0.009373978424321675,1.5714285714285714
2436,Black-and-white Warbler,Georgia,9,2004,0.02137896825396825,2.5
2437,Black-and-white Warbler,Georgia,10,2004,0.00917150487104859,2.0
2438,Black-and-white Warbler,Georgia,12,2004,0.0021164021164021165,1.0
2439,Black-and-white Warbler,Louisiana,4,2004,0.007083333333333334,2.0
2440,Black-and-white Warbler,Louisiana,5,2004,0.033095238095238094,5.75
2441,Black-and-white Warbler,Louisiana,8,2004,0.0065961199294532645,1.5
2442,Black-and-white Warbler,Louisiana,9,2004,0.013729359367351408,3.2142857142857144
2443,Black-and-white Warbler,Louisiana,10,2004,0.00392156862745098,1.0
2444,Black-and-white Warbler,Louisiana,11,2004,0.006060606060606061,1.0
2445,Black-and-white Warbler,Mississippi,4,2004,0.008441358024691358,1.3888888888888888
2446,Black-and-white Warbler,Mississippi,5,2004,0.008333333333333333,1.0
2447,Black-and-white Warbler,Mississippi,8,2004,0.011666666666666667,1.0
2448,Black-and-white Warbler,Mississippi,9,2004,0.005555555555555556,1.0
2449,Black-and-white Warbler,Mississippi,10,2004,0.010416666666666666,1.0
2450,Black-and-white Warbler,North Carolina,3,2004,0.005555555555555556,2.0
2451,Black-and-white Warbler,North Carolina,4,2004,0.01718531162464986,3.222222222222222
2452,Black-and-white Warbler,North Carolina,5,2004,0.007546473356310448,1.7777777777777777
2453,Black-and-white Warbler,North Carolina,6,2004,0.009523809523809525,2.0
2454,Black-and-white Warbler,North Carolina,7,2004,0.011765873015873016,1.0
2455,Black-and-white Warbler,North Carolina,8,2004,0.006388888888888888,1.0
2456,Black-and-white Warbler,North Carolina,9,2004,0.007506817541831548,1.8571428571428572
2457,Black-and-white Warbler,North Carolina,10,2004,0.006666666666666667,1.0
2458,Black-and-white Warbler,North Carolina,12,2004,0.0020833333333333333,1.0
2459,Black-and-white Warbler,South Carolina,1,2004,0.00795254128587462,1.25
2460,Black-and-white Warbler,South Carolina,2,2004,0.013269822940723633,1.3333333333333333
2461,Black-and-white Warbler,South Carolina,3,2004,0.0126984126984127,1.0
2462,Black-and-white Warbler,South Carolina,4,2004,0.0040135758353185514,1.3333333333333333
2463,Black-and-white Warbler,South Carolina,5,2004,0.002870770041846519,2.0
2464,Black-and-white Warbler,South Carolina,7,2004,0.0018018018018018018,1.0
2465,Black-and-white Warbler,South Carolina,8,2004,0.00499579534389661,3.0
2466,Black-and-white Warbler,South Carolina,9,2004,0.01324074074074074,1.3333333333333333
2467,Black-and-white Warbler,South Carolina,10,2004,0.003477615223363471,1.6
2468,Black-and-white Warbler,South Carolina,12,2004,0.001652892561983471,1.0
2469,Black-and-white Warbler,Virginia,4,2004,0.10191739360857009,4.0948717948717945
2470,Black-and-white Warbler,Virginia,5,2004,0.02065242165242165,2.1833333333333336
2471,Black-and-white Warbler,Virginia,6,2004,0.026295045045045044,3.8888888888888893
2472,Black-and-white Warbler,Virginia,7,2004,0.008463064713064712,1.1666666666666667
2473,Black-and-white Warbler,Virginia,8,2004,0.016671075837742504,1.5
2474,Black-and-white Warbler,Virginia,9,2004,0.01761798862901804,1.7666666666666666
2475,Black-and-white Warbler,Virginia,10,2004,0.011111111111111112,2.0
2476,Black-throated Blue Warbler,Alabama,4,2004,0.005555555555555556,1.0
2477,Black-throated Blue Warbler,Florida,4,2004,0.01870200670486619,2.9212962962962963
2478,Black-throated Blue Warbler,Florida,5,2004,0.021881613756613755,1.4722222222222223
2479,Black-throated Blue Warbler,Florida,8,2004,0.0012345679012345679,1.0
2480,Black-throated Blue Warbler,Florida,9,2004,0.01969067969067969,1.7916666666666667
2481,Black-throated Blue Warbler,Florida,10,2004,0.023880327748383303,2.7374999999999994
2482,Black-throated Blue Warbler,Florida,11,2004,0.02273093447905478,1.2857142857142858
2483,Black-throated Blue Warbler,Florida,12,2004,0.003462709284627093,1.0
2484,Black-throated Blue Warbler,Georgia,4,2004,0.012777777777777779,1.0
2485,Black-throated Blue Warbler,Georgia,5,2004,0.010981442716640085,2.0
2486,Black-throated Blue Warbler,Georgia,6,2004,0.014285714285714285,1.0
2487,Black-throated Blue Warbler,Georgia,9,2004,0.008333333333333333,1.0
2488,Black-throated Blue Warbler,Georgia,10,2004,0.006798245614035088,1.5
2489,Black-throated Blue Warbler,Louisiana,9,2004,0.004166666666666667,2.0
2490,Black-throated Blue Warbler,Louisiana,11,2004,0.0015151515151515152,1.0
2491,Black-throated Blue Warbler,North Carolina,4,2004,0.012995995273109243,1.75
2492,Black-throated Blue Warbler,North Carolina,5,2004,0.018525059755871157,3.8472222222222228
2493,Black-throated Blue Warbler,North Carolina,6,2004,0.004761904761904762,1.0
2494,Black-throated Blue Warbler,North Carolina,7,2004,0.02407407407407407,1.3333333333333333
